code,code_check,title,value
130004,130004,Виноград:,гарнача##масуэло##темпранильо
130004,130004,Производитель:,Bodegas Palacios Remondo
130004,130004,Крепость:,14%
130004,130004,Объем:,0.75 л
130004,130004,Регион:,Риоха
130004,130004,Год:,2018
130004,130004,Потенциал хранения:,7-10 лет.
130004,130004,Аппелласьон:,Rioja DOCa
130004,130004,Категория:,Denominacion de Origen Calificada (DOCa)
130004,130004,Декантация:,аэрация
130004,130004,Выдержка в емкости:,Бочка
124184,124184,rating,4.4
124184,124184,"Страна, регион:",Армения
124184,124184,Вино:,белое
124184,124184,Сахар:,сухое
124184,124184,Виноград:,воскеат
124184,124184,Производитель:,NOA
124184,124184,Крепость:,13%
124184,124184,Объем:,0.75 л
124184,124184,Год:,2018
124184,124184,Потенциал хранения:,3-5 лет.
124184,124184,Выдержка в емкости:,Бочка
131605,131605,rating,4.5
131605,131605,"Страна, регион:","Италия##, Венето"
131605,131605,Вино:,красное
131605,131605,Сахар:,сухое
131605,131605,Виноград:,корвина веронезе##рондинелла
131605,131605,Производитель:,Bertani
131605,131605,Крепость:,12%
131605,131605,Объем:,0.75 л
131605,131605,Регион:,Венето
131605,131605,Год:,2020
131605,131605,Потенциал хранения:,5-10 лет.
131605,131605,Аппелласьон:,Valpolicella DOC
131605,131605,Категория:,Denominazione di Origine Controllata (DOC)
131605,131605,Декантация:,не рекомендуется
131605,131605,Выдержка в емкости:,Нейтральная емкость
133438,133438,rating,4.7
133438,133438,"Страна, регион:","Испания##, Кастилья и Леон"
133438,133438,Вино:,красное
133438,133438,Сахар:,сухое
133438,133438,Виноград:,тинто фино (темпранильо)
133438,133438,Производитель:,Emilio Moro
133438,133438,Крепость:,14%
133438,133438,Объем:,0.75 л
133438,133438,Регион:,Кастилья и Леон
133438,133438,Год:,2020
133438,133438,Потенциал хранения:,5-7 лет.
133438,133438,Аппелласьон:,Ribera del Duero DO
133438,133438,Категория:,Denominacion de Origen (DO)
133438,133438,Декантация:,аэрация
133438,133438,Выдержка в емкости:,Бочка
131598,131598,rating,4.7
131598,131598,"Страна, регион:","Франция##, Лангедок-Руссильон"
131598,131598,Вино:,белое
131598,131598,Сахар:,сухое
131598,131598,Виноград:,вионье##гренаш блан##руссан
131598,131598,Производитель:,Les Celliers Jean d'Alibert
131598,131598,Крепость:,13%
131598,131598,Объем:,0.75 л
131598,131598,Регион:,Лангедок-Руссильон
131598,131598,Год:,2020
131598,131598,Аппелласьон:,Languedoc AOP
131598,131598,Категория:,Appellation d’Origine Protegee (AOP)
131598,131598,Декантация:,не рекомендуется
131598,131598,Выдержка в емкости:,Бочка
125112,125112,rating,3.7
125112,125112,"Страна, регион:","Аргентина##, Мендоса"
125112,125112,Вино:,красное
125112,125112,Сахар:,сухое
125112,125112,Виноград:,каберне совиньон 100%
125112,125112,Производитель:,Trapiche
125112,125112,Крепость:,13%
125112,125112,Объем:,0.75 л
125112,125112,Регион:,Мендоса
125112,125112,Год:,2020
125112,125112,Потенциал хранения:,5-7 лет.
125112,125112,Аппелласьон:,Mendoza
125112,125112,Декантация:,не рекомендуется
130118,130118,price,9 690 ₽
125112,125112,Выдержка в емкости:,Нейтральная емкость
130118,130118,rating,5.0
130118,130118,"Страна, регион:","Италия##, Тоскана"
130118,130118,Вино:,красное
130118,130118,Сахар:,сухое
130118,130118,Виноград:,каберне совиньон##санджовезе##сира
130118,130118,Производитель:,Castello Banfi
130118,130118,Крепость:,15%
130118,130118,Объем:,0.75 л
130118,130118,Регион:,Тоскана
130118,130118,Год:,2017
130118,130118,Потенциал хранения:,10-15 лет.
130118,130118,Аппелласьон:,Toscana IGT
130118,130118,Категория:,Indicazione Geografica Tipica (IGT)
119725,119725,price,1 290 ₽
130118,130118,Декантация:,аэрация
130118,130118,Выдержка в емкости:,Бочка
119725,119725,rating,4.6
119725,119725,"Страна, регион:","Аргентина##, Мендоса"
122589,122589,price,2 190 ₽
127400,127400,price,1 990 ₽
137307,137307,price,1 440 ₽
119725,119725,Вино:,красное
119725,119725,Сахар:,полусухое
119725,119725,Виноград:,каберне совиньон 100%
119725,119725,Производитель:,Trapiche
128582,128582,price,990 ₽
122589,122589,rating,4.8
122589,122589,"Страна, регион:",Австралия
122589,122589,Вино:,белое
122589,122589,Сахар:,полусухое
122589,122589,Виноград:,семильон##шардоне
122589,122589,Производитель:,Rawson's Retreat
122589,122589,Крепость:,12%
122589,122589,Объем:,0.75 л
122589,122589,Год:,2019
122589,122589,Потенциал хранения:,2-4 года.
122589,122589,Категория:,Australian Geographical Indications (GI)
127400,127400,rating,5.0
127400,127400,"Страна, регион:","Франция##, Лангедок-Руссильон"
127400,127400,Виноград:,шардоне
127400,127400,Производитель:,Oddbird
127400,127400,Объем:,0.75 л
127400,127400,Регион:,Лангедок-Руссильон
127400,127400,Потенциал хранения:,1-2 года.
127400,127400,Декантация:,не рекомендуется
127400,127400,Выдержка в емкости:,Нейтральная емкость
119725,119725,Крепость:,13%
119725,119725,Объем:,0.75 л
119725,119725,Регион:,Мендоса
119725,119725,Год:,2019
119725,119725,Потенциал хранения:,5-7 лет.
137307,137307,rating,0.0
137307,137307,"Страна, регион:","Испания##, Риоха"
137307,137307,Вино:,красное
137307,137307,Сахар:,сухое
137307,137307,Виноград:,гарнача##грасиано##темпранильо
137307,137307,Производитель:,Hacienda Lopez de Haro
137307,137307,Крепость:,13%
137307,137307,Объем:,0.75 л
137307,137307,Регион:,Риоха
137307,137307,Год:,2019
137307,137307,Потенциал хранения:,8-10 лет.
137307,137307,Аппелласьон:,Rioja DOCa
137307,137307,Категория:,Denominacion de Origen Calificada (DOCa)
137307,137307,Декантация:,аэрация
128582,128582,rating,4.8
128582,128582,"Страна, регион:","Германия##, Рейнгессен"
128582,128582,Виноград:,рислинг
128582,128582,Производитель:,Weinkellerei Hechtsheim
128582,128582,Объем:,0.75 л
128582,128582,Регион:,Рейнгессен
128582,128582,Потенциал хранения:,2-3 года.
128582,128582,Аппелласьон:,Rheinhessen
128582,128582,Выдержка в емкости:,Нейтральная емкость
132300,132300,price,2 240 ₽
131100,131100,price,1 490 ₽
130990,130990,price,1 140 ₽
125600,125600,price,1 190 ₽
122589,122589,Декантация:,не рекомендуется
122589,122589,Выдержка в емкости:,Бочка
119725,119725,Аппелласьон:,Mendoza
119725,119725,Декантация:,аэрация
119725,119725,Выдержка в емкости:,Бочка
137307,137307,Выдержка в емкости:,Бочка
132300,132300,rating,4.0
